EAN;Curva;Produto;Concorrente;Preço concorrente;Nosso preço;Ganhador;Melhor preço;Classificação;Preço Drogaven;Preço Drogal;Preço DrogaRaia
7891150065321;C;SABONETE DOVE BABY HIDRA BALANCEADA 75G;Drogal;4.49;4.94;Drogal;4.49;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;4.6;4.49;0
7891150026025;C;SABONETE DOVE BABY HIDRAT. ENRIQUECIDA 75G;Drogal;4.49;5.01;Drogal;4.49;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;4.6;4.49;0
7891150019560;C;SABONETE DOVE CREAMY COMFORT KARITE E BAUNILHA 90G;Drogaven;4.89;5.25;Drogaven;4.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.89;0;0
7891150076051;C;SABONETE DOVE CUIDA & PROTEGE 90G C/6;Drogal;21.89;29.44;Drogal;21.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;21.89;0
7891150088238;C;SABONETE DOVE ERVA DOCE 90G;Drogaven;4.89;5.21;Drogaven;4.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.89;0;0
7891150088474;C;SABONETE DOVE ERVA DOCE 90G C/6;Drogal;21.89;32.0;Drogal;21.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;25.38;21.89;0
7898422746827;B;SABONETE DOVE ESFOLIACAO 90G;Drogaven;4.89;5.25;Drogaven;4.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.89;0;0
7891150034075;C;SABONETE DOVE LEITE DE COCO 90G;Drogal;4.99;5.25;Drogal;4.99;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;4.99;0
7891150065338;C;SABONETE DOVE LIQ BABY HIDRATAÇAO GLICERINADA REFIL 180ML;Drogal;11.15;12.54;Drogal;11.15;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;11.46;11.15;11.8
7891150025981;C;SABONETE DOVE LIQUIDO BABY HIDRAT. ENRIQUECIDA 200ML;Drogal;13.89;16.46;Drogal;13.89;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;16.65;13.89;0
7891150035874;C;SABONETE DOVE LIQUIDO BABY HIDRAT. ENRIQUECIDA REFIL 180ML;Drogal;11.15;12.64;Drogal;11.15;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;11.46;11.15;0
7891150065291;C;SABONETE DOVE LIQUIDO BABY HIDRATACAO GLICERINADA 200ML;Drogal;13.89;15.71;Drogal;13.89;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;16.65;13.89;0
7891150079229;D;SABONETE DOVE LIQUIDO BABY HORA DE DORMIR 180ML REFIL;Drogal;11.15;11.69;Drogal;11.15;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;0;11.15;0
7891150074491;D;SABONETE DOVE LIQUIDO BABY HORA DE DORMIR 200ML;Drogal;13.89;15.71;Drogal;13.89;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;0;13.89;0
7891150075405;C;SABONETE DOVE LIQUIDO CUIDA PROTEGE 250ML;Drogal;13.89;16.4;Drogal;13.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;0;13.89;0
7891150053229;D;SABONETE DOVE LIQUIDO NUTRIÇÃO PROFUNDA 200ML;Drogal;9.89;11.5;Drogal;9.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;10.28;9.89;0
7891150095694;C;SABONETE DOVE LIQUIDO PELE SENSIVEL 250ML;Drogal;13.89;15.62;Drogal;13.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;0;13.89;0
7891150057470;D;SABONETE DOVE MICELAR ANTI STRESS 90G;Drogaven;4.89;5.09;Drogaven;4.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.89;0;0
7898422746759;B;SABONETE DOVE ORIGINAL 90G;Drogaven;4.89;5.25;Drogaven;4.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.89;0;0
7891150095618;D;SABONETE DOVE PELE SENSIVEL 90G;Drogal;4.99;5.6;Drogal;4.99;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;5.18;4.99;0
7891150095632;C;SABONETE DOVE PELE SENSIVEL 90G C/ 6 UNIDADES;Drogal;21.89;32.0;Drogal;21.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;26.45;21.89;0
7891150043923;C;SABONETE DOVE REVIGORANTE 90G;Drogaven;4.89;5.25;Drogaven;4.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.89;0;0
7891150044616;B;SABONETE DOVE TRADICIONAL 90G C/6 UNIDADES;Drogal;21.89;29.44;Drogal;21.89;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;25.38;21.89;0
4005900696847;C;SABONETE EM BARRA NIVEA AGUA DE COCO 85G;Drogal;3.35;3.54;Drogal;3.35;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;3.35;0
4005900521897;B;SABONETE EM BARRA NIVEA AVEIA 85G;Drogal;3.35;3.54;Drogal;3.35;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;3.35;0
4005900527073;B;SABONETE EM BARRA NIVEA BAUNILHA 85G;Drogal;3.35;3.54;Drogal;3.35;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;3.35;0
4005900521934;B;SABONETE EM BARRA NIVEA ERVA DOCE&OLEOS  85G;Drogal;3.35;3.54;Drogal;3.35;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;3.35;0
4005900696823;C;SABONETE EM BARRA NIVEA FLOR DE CEREJEIRA 85G;Drogal;3.35;3.54;Drogal;3.35;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;3.35;0
4005900696830;C;SABONETE EM BARRA NIVEA FLOR DE LARANJEIRA 85G;Drogal;2.69;3.54;Drogal;2.69;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;2.69;0
4005900521972;C;SABONETE EM BARRA NIVEA LAVANDA&OLEOS 85G;Drogal;3.35;3.54;Drogal;3.35;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;3.35;0
4005900522016;B;SABONETE EM BARRA NIVEA ORQUIDEAS 85G;Drogal;3.35;3.54;Drogal;3.35;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;3.35;0
4005900521910;B;SABONETE EM BARRA NIVEA PROT LEITE 85G;Drogal;3.35;3.54;Drogal;3.35;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;3.35;0
7896512900043;B;SABONETE ENXOFRE GRANADO 90G;Drogal;9.55;10.16;Drogal;9.55;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;10.68;9.55;19.95
7898549756617;C;SABONETE ESFOLIANTE ACNASE CLEAN 80G;Drogaven;13.71;18.94;Drogaven;13.71;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;13.71;0;0
7898632473025;C;SABONETE ESFOLIANTE FACIAL ANTIACNE 80ML LABOTRAT;Drogaven;19.5;16.62;DROGACENTRO;16.62;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;19.5;0;0
7891010099725;C;SABONETE FACIAL NEUTROGENA DEEP CLEAN 80G;Drogal;12.99;20.34;Drogal;12.99;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;16.16;12.99;0
7899706178167;C;SABONETE GARNIER UNIF&MATTE LIMPEZ FACIAL 120G	;Drogaven;31.06;32.54;Drogaven;31.06;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;31.06;0;0
7896512928122;C;SABONETE GLICERINA GRANADO LAVANDA 90G;Drogaven;6.36;10.16;Drogaven;6.36;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;6.36;0;0
7896512939593;C;SABONETE GLICERINA GRANADO TRADICIONAL 300ML;Drogaven;23.02;32.48;Drogaven;23.02;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;23.02;0;0
7896512905222;B;SABONETE GLICERINA GRANADO TRADICIONAL 90G;Drogaven;6.66;10.16;Drogaven;6.66;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;6.66;0;0
7896512900166;C;SABONETE GRANADO ANTISSEPTICO 90G;Drogaven;8.03;9.05;Drogaven;8.03;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;8.03;0;0
7896512941947;C;SABONETE GRANADO GLIC.BEBE CAMOMILA 90G;Drogaven;6.37;7.97;Drogaven;6.37;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;6.37;0;0
7896512911858;C;SABONETE GRANADO GLIC.BEBE LAVANDA 90G;Drogal;6.59;7.97;Drogal;6.59;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;6.59;8.54
7896512959836;C;SABONETE GRANADO GLIC.BEBE LIQUIDO CALENDULA 250ML;Drogal;21.99;31.82;Drogal;21.99;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;0;21.99;0
7896512941923;C;SABONETE GRANADO GLIC.BEBE LIQUIDO CAMOMILA 250ML;Drogal;21.99;31.82;Drogal;21.99;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;25.38;21.99;0
7896512911940;C;SABONETE GRANADO GLIC.BEBE LIQUIDO ERVA DOCE 250ML;Drogaven;29.21;31.82;Drogaven;29.21;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;29.21;0;0
7896512911933;C;SABONETE GRANADO GLIC.BEBE LIQUIDO LAVANDA 250ML;Drogal;21.99;31.82;Drogal;21.99;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;29.21;21.99;0
7896512904621;B;SABONETE GRANADO GLIC.BEBE LIQUIDO NEUTRO 250ML;Drogal;21.99;31.82;Drogal;21.99;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;0;21.99;46.22
7896512922373;B;SABONETE GRANADO GLIC.BEBE LIQUIDO NEUTRO REFIL 250ML;Drogal;16.99;24.02;Drogal;16.99;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;19.33;16.99;0
7896512905420;C;SABONETE GRANADO GLIC.BEBE NEUTRO 90G ;Drogaven;6.37;7.97;Drogaven;6.37;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;6.37;0;0
7897947601437;C;SABONETE INTIMO DERMAFEME CALM 100ML;Drogaven;29.39;24.62;DROGACENTRO;24.62;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > SABONETE INTIMO;29.39;0;0
7897947617568;D;SABONETE INTIMO DERMAFEME PREBIOTICO 100ML;Drogaven;25.47;25.34;DROGACENTRO;25.34;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > SABONETE INTIMO;25.47;0;0
7896902210332;C;SABONETE INTIMO FRESH HIDRADERM 200ML;Drogaven;14.91;14.86;DROGACENTRO;14.86;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > SABONETE INTIMO;14.91;0;0
7896902210325;C;SABONETE INTIMO NEUTRO HIDRADERM 200ML;Drogaven;14.91;14.86;DROGACENTRO;14.86;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > SABONETE INTIMO;14.91;0;0
7891010035976;C;SABONETE J&J BABY GLICERINADO 80G;Drogal;5.65;7.34;Drogal;5.65;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;5.87;5.65;0
7891010781668;C;SABONETE J&J BABY HORA DO SONO 80G;Drogal;5.65;7.34;Drogal;5.65;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;5.87;5.65;0
7891010256807;C;SABONETE J&J BABY LIQUIDO CAMOMILA 200ML;Drogal;18.95;23.31;Drogal;18.95;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;21.26;18.95;0
7891010871031;B;SABONETE J&J BABY REFIL GLICERINA 180ML;Drogal;14.99;15.98;Drogal;14.99;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;17.63;14.99;0
7891010032906;C;SABONETE J&J BABY TRADICIONAL 80G;Drogal;5.65;7.34;Drogal;5.65;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;5.87;5.65;0
7891010005757;B;SABONETE J&J GLICERINA CABEÇA AOS PES BABY 200ML;Drogal;18.95;23.31;Drogal;18.95;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;21.26;18.95;0
7891010870744;C;SABONETE J&J GLICERINA CABEÇA AOS PES BABY 400ML;Drogal;29.89;41.41;Drogal;29.89;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;37.23;29.89;0
7891010256814;C;SABONETE J&J LIQUIDO CAMOMILA 400ML;Drogal;29.89;41.41;Drogal;29.89;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;41.53;29.89;0
7891010042950;C;SABONETE J&J LIQUIDO HORA DO SONO 200ML;Drogal;18.95;23.31;Drogal;18.95;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;21.26;18.95;0
7891010870713;C;SABONETE J&J LIQUIDO HORA DO SONO 400ML;Drogal;29.89;41.41;Drogal;29.89;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;40.47;29.89;0
7898636192458;D;SABONETE LIQUIDO ASEPXIA DETOX 150ML;Drogal;28.25;30.63;Drogal;28.25;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > SABONETE LIQUIDO / ESPUMA;0;28.25;0
7898636192441;C;SABONETE LIQUIDO ASEPXIA LIMPEZA PROFUNDA 150ML;Drogaven;27.34;30.58;Drogaven;27.34;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > SABONETE LIQUIDO / ESPUMA;27.34;0;0
7896020162810;B;SABONETE LIQUIDO BARUEL BABY SONO TRANQUILO 400ML	;Drogaven;23.51;25.94;Drogaven;23.51;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;23.51;0;0
7896902209800;C;SABONETE LIQUIDO ESFOLIANTE MARACUJA HIDRADERM 180ML;Drogaven;29.39;24.62;DROGACENTRO;24.62;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;29.39;0;0
7896902286825;C;SABONETE LIQUIDO ESFOLIANTE PITAYA HIDRADERM 180ML;Drogaven;29.39;24.62;DROGACENTRO;24.62;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;29.39;0;0
7898632472592;C;SABONETE LIQUIDO FACIAL DEMAQUILANT 100ML LABOTRAT;Drogaven;19.5;23.24;Drogaven;19.5;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > SABONETE LIQUIDO / ESPUMA;19.5;0;0
7898632472677;C;SABONETE LIQUIDO FACIAL LABOTRAT ANTIACNE 100ML;Drogaven;19.5;21.28;Drogaven;19.5;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > SABONETE LIQUIDO / ESPUMA;19.5;0;0
7898632472578;C;SABONETE LIQUIDO FACIAL LABOTRAT VITAMINA C 100ML;Drogaven;19.5;18.57;DROGACENTRO;18.57;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > SABONETE LIQUIDO / ESPUMA;19.5;0;0
7898632472691;C;SABONETE LIQUIDO FACIAL PRIMER 100ML LABOTRAT;Drogaven;19.5;18.59;DROGACENTRO;18.59;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > SABONETE LIQUIDO / ESPUMA;19.5;0;0
7896020162803;C;SABONETE LIQUIDO GLICERINA BARUEL BABY 400ML;Drogaven;23.51;25.94;Drogaven;23.51;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;23.51;0;0
7896512949417;C;SABONETE LIQUIDO GRANADO GLICERINADO BEBE TRADICIONAL 500ML;Drogaven;36.94;47.58;Drogaven;36.94;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;36.94;0;0
7891653014024;C;SABONETE LIQUIDO INTIMO VAGISIL OB 300ML;Drogaven;24.99;23.64;DROGACENTRO;23.64;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > SABONETE INTIMO;24.99;0;0
7891010579289;C;SABONETE LIQUIDO J&J BABY RECEM-NACIDO 200ML;Drogal;24.69;28.42;Drogal;24.69;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;29.3;24.69;30.89
7891150082786;C;SABONETE LIQUIDO LUX DAMA DA NOITE 300ML;Drogaven;10.14;15.86;Drogaven;10.14;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;10.14;0;0
7898911309212;C;SABONETE LIQUIDO NUPILL FACIAL DERME CONTROL 200ML;Drogaven;26.84;28.78;Drogaven;26.84;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;26.84;0;0
7891024112861;C;SABONETE LIQUIDO PALMOLIVE NUTRI MILK 250ML;Drogal;13.59;10.91;DROGACENTRO;10.91;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;0;13.59;0
7891024028995;C;SABONETE LIQUIDO PALMOLIVE NUTRI MILK REFIL 200ML;Drogal;8.09;7.79;DROGACENTRO;7.79;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;0;8.09;0
7896512937919;C;SABONETE LIQUIDO PHEBO ODOR ROSAS 320ML;Drogaven;23.02;27.7;Drogaven;23.02;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;23.02;0;0
7896018700741;C;SABONETE LIQUIDO TURMA DA MONICA CAMOMILA ALOE 200ML;Drogal;15.29;20.72;Drogal;15.29;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;18.55;15.29;0
7896018700338;C;SABONETE LIQUIDO TURMA DA MONICA GLICERINA 200ML;Drogal;15.29;20.72;Drogal;15.29;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > SABONETE LIQUIDO/BARRA;0;15.29;0
7891150059924;B;SABONETE LUX BOTANICAL FLOR DE LOTUS 85G;Drogal;3.05;2.85;DROGACENTRO;2.85;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;3.05;0
7891150095304;C;SABONETE LUX BOTANICAL GARDENIA E OLEO DE AMENDOAS 85G;Drogaven;2.44;2.99;Drogaven;2.44;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;2.44;0;0
7891150059849;C;SABONETE LUX BUQUE DE JASMIN 85G;Drogaven;2.44;2.85;Drogaven;2.44;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;2.44;0;0
7891150069602;C;SABONETE LUX CAPIM LIMAO FRANG 85G;Drogaven;2.44;2.82;Drogaven;2.44;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;2.44;0;0
7891150083462;C;SABONETE LUX ESSENCIAS DO BRASIL LQ MAOS DA NOITE RF 240ML;Drogaven;8.81;9.94;Drogaven;8.81;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;8.81;0;0
7891150059856;C;SABONETE LUX FLOR DE VERBENA 85G;Drogaven;2.44;2.85;Drogaven;2.44;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;2.44;0;0
7891150059887;C;SABONETE LUX LAVANDA 85G;Drogaven;2.44;2.85;Drogaven;2.44;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;2.44;0;0
7891150060241;C;SABONETE LUX LIQUIDO BUQ. DE JASMIM REFIL 200ML;Drogaven;6.85;7.73;Drogaven;6.85;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;6.85;0;0
7891150060159;C;SABONETE LUX LIQUIDO LAVANDA 250ML;Drogal;9.49;11.99;Drogal;9.49;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;0;9.49;12.0
7891150060227;C;SABONETE LUX LIQUIDO LAVANDA REFIL 200ML;Drogaven;6.85;7.73;Drogaven;6.85;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;6.85;0;0
7891150060142;C;SABONETE LUX LIQUIDO ORQUIDEA NEGRA 250ML;Drogal;9.49;11.99;Drogal;9.49;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;0;9.49;0
7891150060210;B;SABONETE LUX LIQUIDO ORQUIDEA NEGRA REFIL 200ML;Drogaven;6.85;7.73;Drogaven;6.85;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;6.85;0;0
7891150060197;C;SABONETE LUX LIQUIDO ROSAS FRANCESA 250ML;Drogaven;9.2;11.99;Drogaven;9.2;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;9.2;0;0
7891150060234;C;SABONETE LUX LIQUIDO ROSAS FRANCESAS REFIL 200ML;Drogaven;6.85;7.73;Drogaven;6.85;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;6.85;0;0
7891150059900;C;SABONETE LUX ORQUIDEA NEGRA 85G;Drogaven;2.44;2.85;Drogaven;2.44;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;2.44;0;0
7891150059870;C;SABONETE LUX ROSAS FRANCESAS 85G;Drogaven;2.44;2.85;Drogaven;2.44;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;2.44;0;0
7891150060289;B;SABONETE LUX SUAVE BRANCO BUQUE DE JASMIM 125G;Drogal;3.39;3.79;Drogal;3.39;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;3.39;0
4005900916129;C;SABONETE NIVEA ANTIBACTERIANO 3EM1 85G;Drogal;3.35;3.54;Drogal;3.35;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;3.91;3.35;0
4005900701367;C;SABONETE NIVEA CREME CARE C/6 UN 90G;Drogaven;22.44;25.79;Drogaven;22.44;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;22.44;0;0
4005900602220;D;SABONETE NIVEA GEL MIC ROSAS 150ML;Drogaven;29.88;34.09;Drogaven;29.88;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;29.88;0;0
7890704810738;C;SABONETE NIVEA LIQUIDO ERVA DOCE 250ML;Drogaven;13.62;13.37;DROGACENTRO;13.37;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;13.62;0;0
4005808808281;C;SABONETE NIVEA LIQUIDO NATURAL OIL 200ML;Drogal;40.55;47.92;Drogal;40.55;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;40.86;40.55;0
4005900810885;C;SABONETE NIVEA MILK SENSITIVE C/6 UN 90G;Drogal;22.25;25.79;Drogal;22.25;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;22.25;0
4005900807854;C;SABONETE NIVEA PURE MILK SENSITIVE 90G;Drogal;4.45;4.14;DROGACENTRO;4.14;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.69;4.45;0
7509546676425;D;SABONETE PALMOLIVE KIDS 220ML;Drogal;20.99;22.85;Drogal;20.99;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE LIQUIDO;0;20.99;0
7891024042229;D;SABONETE PALMOLIVE MINIONS KIDS 85G;Drogal;4.85;5.44;Drogal;4.85;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;4.85;0
7896512909732;C;SABONETE PHEBO AMAZONIAN 90G;Drogal;4.29;6.48;Drogal;4.29;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.8;4.29;0
7896512936622;C;SABONETE PHEBO LIMA DA PERSIA 90G;Drogal;4.29;6.48;Drogal;4.29;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;4.29;0
7896512909770;C;SABONETE PHEBO NATURELLE 90G;Drogal;4.29;6.48;Drogal;4.29;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.8;4.29;0
7896512909787;C;SABONETE PHEBO ODOR DE ROSAS 90G;Drogal;4.29;6.48;Drogal;4.29;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;4.29;0
7896512909794;B;SABONETE PHEBO TOQUE DE LAVANDA 90G;Drogal;4.29;6.48;Drogal;4.29;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.8;4.29;0
7896094905634;B;SABONETE POM POM HIDRATANTE 90G;Drogaven;4.69;5.44;Drogaven;4.69;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;4.69;0;0
7891024035504;C;SABONETE PROTEX AVEIA LV6 PG5 85G/510G;Drogal;22.3;22.82;Drogal;22.3;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;0;22.3;0
7509546673226;C;SABONETE PROTEX BABY GLICERINA 85G;Drogaven;3.81;4.48;Drogaven;3.81;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;3.81;0;0
7891024035078;C;SABONETE PROTEX CREAM 85G;Drogal;4.15;4.77;Drogal;4.15;PRINCIPAL > PERFUMARIA > HIGIENE > CORPORAL > SABONETE BARRA;4.4;4.15;0
